max_depth,eta,valor
100,0.001,1.1577058703700618
101,0.3,1.1897208900419014
101,0.1,1.139640503823398
101,0.01,1.1625520294507878
101,0.001,1.1577058703700618
102,0.3,1.1897208900419014
102,0.1,1.139640503823398
102,0.01,1.1625520294507878
102,0.001,1.1577058703700618
103,0.3,1.1897208900419014
103,0.1,1.139640503823398
103,0.01,1.1625520294507878
103,0.001,1.1577058703700618
104,0.3,1.1897208900419014
104,0.1,1.139640503823398
104,0.01,1.1625520294507878
104,0.001,1.1577058703700618
105,0.3,1.1897208900419014
105,0.1,1.139640503823398
105,0.01,1.1625520294507878
105,0.001,1.1577058703700618
106,0.3,1.1897208900419014
106,0.1,1.139640503823398
106,0.01,1.1625520294507878
106,0.001,1.1577058703700618
107,0.3,1.1897208900419014
107,0.1,1.139640503823398
107,0.01,1.1625520294507878
107,0.001,1.1577058703700618
108,0.3,1.1897208900419014
108,0.1,1.139640503823398
108,0.01,1.1625520294507878
108,0.001,1.1577058703700618
109,0.3,1.1897208900419014
109,0.1,1.139640503823398
109,0.01,1.1625520294507878
109,0.001,1.1577058703700618
110,0.3,1.1897208900419014
110,0.1,1.139640503823398
110,0.01,1.1625520294507878
110,0.001,1.1577058703700618
111,0.3,1.1897208900419014
111,0.1,1.139640503823398
111,0.01,1.1625520294507878
111,0.001,1.1577058703700618
112,0.3,1.1897208900419014
112,0.1,1.139640503823398
112,0.01,1.1625520294507878
112,0.001,1.1577058703700618
113,0.3,1.1897208900419014
113,0.1,1.139640503823398
113,0.01,1.1625520294507878
113,0.001,1.1577058703700618
114,0.3,1.1897208900419014
114,0.1,1.139640503823398
114,0.01,1.1625520294507878
114,0.001,1.1577058703700618
115,0.3,1.1897208900419014
115,0.1,1.139640503823398
115,0.01,1.1625520294507878
115,0.001,1.1577058703700618
116,0.3,1.1897208900419014
116,0.1,1.139640503823398
116,0.01,1.1625520294507878
116,0.001,1.1577058703700618
117,0.3,1.1897208900419014
117,0.1,1.139640503823398
117,0.01,1.1625520294507878
117,0.001,1.1577058703700618
118,0.3,1.1897208900419014
118,0.1,1.139640503823398
118,0.01,1.1625520294507878
118,0.001,1.1577058703700618
119,0.3,1.1897208900419014
119,0.1,1.139640503823398
119,0.01,1.1625520294507878
119,0.001,1.1577058703700618
120,0.3,1.1897208900419014
120,0.1,1.139640503823398
120,0.01,1.1625520294507878
120,0.001,1.1577058703700618
121,0.3,1.1897208900419014
121,0.1,1.139640503823398
121,0.01,1.1625520294507878
121,0.001,1.1577058703700618
122,0.3,1.1897208900419014
122,0.1,1.139640503823398
122,0.01,1.1625520294507878
122,0.001,1.1577058703700618
123,0.3,1.1897208900419014
123,0.1,1.139640503823398
123,0.01,1.1625520294507878
123,0.001,1.1577058703700618
124,0.3,1.1897208900419014
124,0.1,1.139640503823398
124,0.01,1.1625520294507878
124,0.001,1.1577058703700618
125,0.3,1.1897208900419014
125,0.1,1.139640503823398
125,0.01,1.1625520294507878
125,0.001,1.1577058703700618
126,0.3,1.1897208900419014
126,0.1,1.139640503823398
126,0.01,1.1625520294507878
126,0.001,1.1577058703700618
127,0.3,1.1897208900419014
127,0.1,1.139640503823398
127,0.01,1.1625520294507878
127,0.001,1.1577058703700618
128,0.3,1.1897208900419014
128,0.1,1.139640503823398
128,0.01,1.1625520294507878
128,0.001,1.1577058703700618
129,0.3,1.1897208900419014
129,0.1,1.139640503823398
129,0.01,1.1625520294507878
129,0.001,1.1577058703700618
130,0.3,1.1897208900419014
130,0.1,1.139640503823398
130,0.01,1.1625520294507878
130,0.001,1.1577058703700618
131,0.3,1.1897208900419014
131,0.1,1.139640503823398
131,0.01,1.1625520294507878
131,0.001,1.1577058703700618
132,0.3,1.1897208900419014
132,0.1,1.139640503823398
132,0.01,1.1625520294507878
132,0.001,1.1577058703700618
133,0.3,1.1897208900419014
133,0.1,1.139640503823398
133,0.01,1.1625520294507878
133,0.001,1.1577058703700618
134,0.3,1.1897208900419014
134,0.1,1.139640503823398
134,0.01,1.1625520294507878
134,0.001,1.1577058703700618
135,0.3,1.1897208900419014
135,0.1,1.139640503823398
135,0.01,1.1625520294507878
135,0.001,1.1577058703700618
136,0.3,1.1897208900419014
136,0.1,1.139640503823398
136,0.01,1.1625520294507878
136,0.001,1.1577058703700618
137,0.3,1.1897208900419014
137,0.1,1.139640503823398
137,0.01,1.1625520294507878
137,0.001,1.1577058703700618
138,0.3,1.1897208900419014
138,0.1,1.139640503823398
138,0.01,1.1625520294507878
138,0.001,1.1577058703700618
139,0.3,1.1897208900419014
139,0.1,1.139640503823398
139,0.01,1.1625520294507878
139,0.001,1.1577058703700618
140,0.3,1.1897208900419014
140,0.1,1.139640503823398
140,0.01,1.1625520294507878
140,0.001,1.1577058703700618
141,0.3,1.1897208900419014
141,0.1,1.139640503823398
141,0.01,1.1625520294507878
141,0.001,1.1577058703700618
142,0.3,1.1897208900419014
142,0.1,1.139640503823398
142,0.01,1.1625520294507878
142,0.001,1.1577058703700618
143,0.3,1.1897208900419014
143,0.1,1.139640503823398
143,0.01,1.1625520294507878
143,0.001,1.1577058703700618
144,0.3,1.1897208900419014
144,0.1,1.139640503823398
144,0.01,1.1625520294507878
144,0.001,1.1577058703700618
145,0.3,1.1897208900419014
145,0.1,1.139640503823398
145,0.01,1.1625520294507878
145,0.001,1.1577058703700618
146,0.3,1.1897208900419014
146,0.1,1.139640503823398
146,0.01,1.1625520294507878
146,0.001,1.1577058703700618
147,0.3,1.1897208900419014
147,0.1,1.139640503823398
147,0.01,1.1625520294507878
147,0.001,1.1577058703700618
148,0.3,1.1897208900419014
148,0.1,1.139640503823398
148,0.01,1.1625520294507878
148,0.001,1.1577058703700618
149,0.3,1.1897208900419014
149,0.1,1.139640503823398
149,0.01,1.1625520294507878
149,0.001,1.1577058703700618
150,0.3,1.1897208900419014
150,0.1,1.139640503823398
150,0.01,1.1625520294507878
150,0.001,1.1577058703700618
